Date,Engine,Benchmark,Operation,Value
2022-09-25,sm-base,PolybenchC,trmm,0.027388029177517398
2022-09-26,sm-base,PolybenchC,trmm,0.027373559173403464
2022-09-27,sm-base,PolybenchC,trmm,0.02735658341244921
2022-09-28,sm-base,PolybenchC,trmm,0.027326048831256656
2022-09-29,sm-base,PolybenchC,trmm,0.027296920644839084
2022-09-30,sm-base,PolybenchC,trmm,0.027282054817942873
2022-10-01,sm-base,PolybenchC,trmm,0.02726732516285046
2022-10-02,sm-base,PolybenchC,trmm,0.027242202873142926
2022-10-03,sm-base,PolybenchC,trmm,0.027229641215330915
2022-10-04,sm-base,PolybenchC,trmm,0.02719472203207963
2022-10-05,sm-base,PolybenchC,trmm,0.027160855040787826
2022-10-06,sm-base,PolybenchC,trmm,0.027150709982183475
2022-10-07,sm-base,PolybenchC,trmm,0.027137575389562883
2022-10-08,sm-base,PolybenchC,trmm,0.02711909175575244
2022-10-09,sm-base,PolybenchC,trmm,0.02709634554021132
2022-10-10,sm-base,PolybenchC,trmm,0.02707773816468539
2022-10-11,sm-base,PolybenchC,trmm,0.027043342142667577
2022-10-12,sm-base,PolybenchC,trmm,0.02700417609840256
2022-10-13,sm-base,PolybenchC,trmm,0.026988086632721488
2022-10-14,sm-base,PolybenchC,trmm,0.026965824429295727
2022-10-15,sm-base,PolybenchC,trmm,0.02694885589765136
2022-10-16,sm-base,PolybenchC,trmm,0.026930853517307906
2022-10-17,sm-base,PolybenchC,trmm,0.02691261732667273
2022-10-18,sm-base,PolybenchC,trmm,0.026901458278976543
2022-10-19,sm-base,PolybenchC,trmm,0.0268872606181136
2022-10-20,sm-base,PolybenchC,trmm,0.026857493756597125
2022-10-21,sm-base,PolybenchC,trmm,0.026822694119242353
2022-10-22,sm-base,PolybenchC,trmm,0.026804632570521854
2022-10-23,sm-base,PolybenchC,trmm,0.026783067887019965
2022-10-24,sm-base,PolybenchC,trmm,0.026749196395413143
2022-10-25,sm-base,PolybenchC,trmm,0.026723578869855755
2022-10-26,sm-base,PolybenchC,trmm,0.026711995304529522
2022-10-27,sm-base,PolybenchC,trmm,0.026684612566308667
2022-10-28,sm-base,PolybenchC,trmm,0.02666885757466351
2022-10-29,sm-base,PolybenchC,trmm,0.02663661030045528
2022-10-30,sm-base,PolybenchC,trmm,0.02661714752672283
2022-10-31,sm-base,PolybenchC,trmm,0.026588479809013424
2022-11-01,sm-base,PolybenchC,trmm,0.026556608859268326
2022-11-02,sm-base,PolybenchC,trmm,0.02651837531050741
2022-11-03,sm-base,PolybenchC,trmm,0.026481344335768098
2022-11-04,sm-base,PolybenchC,trmm,0.026463626336254712
2022-11-05,sm-base,PolybenchC,trmm,0.026431702244688552
2022-11-06,sm-base,PolybenchC,trmm,0.026396854870576296
2022-11-07,sm-base,PolybenchC,trmm,0.0263616831037354
2022-11-08,sm-base,PolybenchC,trmm,0.026330868469313436
2022-11-09,sm-base,PolybenchC,trmm,0.02629137023019483
2022-11-10,sm-base,PolybenchC,trmm,0.026276485644407536
2022-11-11,sm-base,PolybenchC,trmm,0.026265667049783597
2022-11-12,sm-base,PolybenchC,trmm,0.026234361478771485
2022-11-13,sm-base,PolybenchC,trmm,0.02620409035784978
2022-11-14,sm-base,PolybenchC,trmm,0.02617274357075279
2022-11-15,sm-base,PolybenchC,trmm,0.02614378892405829
2022-11-16,sm-base,PolybenchC,trmm,0.026112926652832606
2022-11-17,sm-base,PolybenchC,trmm,0.026097937416421742
2022-11-18,sm-base,PolybenchC,trmm,0.026066293332399508
2022-11-19,sm-base,PolybenchC,trmm,0.026042557978970354
2022-11-20,sm-base,PolybenchC,trmm,0.026025246893470806
2022-11-21,sm-base,PolybenchC,trmm,0.026008913327927385
2022-11-22,sm-base,PolybenchC,trmm,0.025992098017844512
2022-11-23,sm-base,PolybenchC,trmm,0.025976000407927205
2022-11-24,sm-base,PolybenchC,trmm,0.0259489907475773
2022-11-25,sm-base,PolybenchC,trmm,0.025921187963640548
2022-11-26,sm-base,PolybenchC,trmm,0.02591030376212349
2022-11-27,sm-base,PolybenchC,trmm,0.0258719660418653
2022-11-28,sm-base,PolybenchC,trmm,0.025836219849103562
2022-11-29,sm-base,PolybenchC,trmm,0.025815293194793223
2022-11-30,sm-base,PolybenchC,trmm,0.0257841937289163
2022-12-01,sm-base,PolybenchC,trmm,0.025750147012511305
2022-12-02,sm-base,PolybenchC,trmm,0.025735173068201958
2022-12-03,sm-base,PolybenchC,trmm,0.02571500853861305
2022-12-04,sm-base,PolybenchC,trmm,0.025684862053956654
2022-12-05,sm-base,PolybenchC,trmm,0.025668787435999655
2022-12-06,sm-base,PolybenchC,trmm,0.025656964340025686
2022-12-07,sm-base,PolybenchC,trmm,0.025621307087778662
2022-12-08,sm-base,PolybenchC,trmm,0.02558665133235917
2022-12-09,sm-base,PolybenchC,trmm,0.02555072267922761
2022-12-10,sm-base,PolybenchC,trmm,0.02552309967045635
2022-12-11,sm-base,PolybenchC,trmm,0.025496859477574536
2022-12-12,sm-base,PolybenchC,trmm,0.02546395581066831
2022-12-13,sm-base,PolybenchC,trmm,0.025441458669619152
2022-12-14,sm-base,PolybenchC,trmm,0.02540256003695673
2022-12-15,sm-base,PolybenchC,trmm,0.025390832078306863
2022-12-16,sm-base,PolybenchC,trmm,0.025369751468529746
2022-12-17,sm-base,PolybenchC,trmm,0.025345909694728237
2022-12-18,sm-base,PolybenchC,trmm,0.025334922509116762
2022-12-19,sm-base,PolybenchC,trmm,0.025314361807004852
2022-12-20,sm-base,PolybenchC,trmm,0.025284812228827582
2022-12-21,sm-base,PolybenchC,trmm,0.02524625633952162
2022-12-22,sm-base,PolybenchC,trmm,0.025209174473607657
2022-12-23,sm-base,PolybenchC,trmm,0.025174441090104773
2022-12-24,sm-base,PolybenchC,trmm,0.025150271495937602
2022-12-25,sm-base,PolybenchC,trmm,0.02511718283785931
2022-12-26,sm-base,PolybenchC,trmm,0.025105357571345965
2022-12-27,sm-base,PolybenchC,trmm,0.025086527684840168
2022-12-28,sm-base,PolybenchC,trmm,0.025067313871105494
2022-12-29,sm-base,PolybenchC,trmm,0.02503694383559593
2022-12-30,sm-base,PolybenchC,trmm,0.024999986845127328
2022-12-31,sm-base,PolybenchC,trmm,0.024975075753878584
2022-01-01,wasm,PolybenchC,trmm,0.041955651589984044
2022-01-02,wasm,PolybenchC,trmm,0.04196524514450744
2022-01-03,wasm,PolybenchC,trmm,0.04197653065746098
2022-01-04,wasm,PolybenchC,trmm,0.041988300154838135
2022-01-05,wasm,PolybenchC,trmm,0.04198752895356343
2022-01-06,wasm,PolybenchC,trmm,0.042006563366801336
2022-01-07,wasm,PolybenchC,trmm,0.04203829119872858
2022-01-08,wasm,PolybenchC,trmm,0.04206140167281285
2022-01-09,wasm,PolybenchC,trmm,0.04206277608838343
2022-01-10,wasm,PolybenchC,trmm,0.04205967995525702
2022-01-11,wasm,PolybenchC,trmm,0.04206623241478195
2022-01-12,wasm,PolybenchC,trmm,0.04209598865769145
2022-01-13,wasm,PolybenchC,trmm,0.04209756666589276
2022-01-14,wasm,PolybenchC,trmm,0.04209707863060396
2022-01-15,wasm,PolybenchC,trmm,0.042111138230597735
2022-01-16,wasm,PolybenchC,trmm,0.042103033355909314
2022-01-17,wasm,PolybenchC,trmm,0.04210856418788555
2022-01-18,wasm,PolybenchC,trmm,0.04212011881292299
2022-01-19,wasm,PolybenchC,trmm,0.042126244191376894
2022-01-20,wasm,PolybenchC,trmm,0.042164198199562505
2022-01-21,wasm,PolybenchC,trmm,0.0421969859300757
2022-01-22,wasm,PolybenchC,trmm,0.04218700052608322
2022-01-23,wasm,PolybenchC,trmm,0.04219311751654383
2022-01-24,wasm,PolybenchC,trmm,0.04220557063240774
2022-01-25,wasm,PolybenchC,trmm,0.04222072628670144
2022-01-26,wasm,PolybenchC,trmm,0.04225674463155918
2022-01-27,wasm,PolybenchC,trmm,0.042269767184273756
2022-01-28,wasm,PolybenchC,trmm,0.042302429174362895
2022-01-29,wasm,PolybenchC,trmm,0.04230803966250068
2022-01-30,wasm,PolybenchC,trmm,0.04233972808300421
2022-01-31,wasm,PolybenchC,trmm,0.04234921633599933
2022-02-01,wasm,PolybenchC,trmm,0.04238461893753343
2022-02-02,wasm,PolybenchC,trmm,0.04238146487877302
2022-02-03,wasm,PolybenchC,trmm,0.04237722169797632
2022-02-04,wasm,PolybenchC,trmm,0.04241418452246376
2022-02-05,wasm,PolybenchC,trmm,0.042410022183137254
2022-02-06,wasm,PolybenchC,trmm,0.04240144707911033
2022-02-07,wasm,PolybenchC,trmm,0.04243803665895817
2022-02-08,wasm,PolybenchC,trmm,0.04244416186330695
2022-02-09,wasm,PolybenchC,trmm,0.042475312370907174
2022-02-10,wasm,PolybenchC,trmm,0.042503901194452354
2022-02-11,wasm,PolybenchC,trmm,0.04250611096679434
2022-02-12,wasm,PolybenchC,trmm,0.042503116038706254
2022-02-13,wasm,PolybenchC,trmm,0.04250030581772945
2022-02-14,wasm,PolybenchC,trmm,0.04252679566896352
2022-02-15,wasm,PolybenchC,trmm,0.042550917459833325
2022-02-16,wasm,PolybenchC,trmm,0.04254633469494317
2022-02-17,wasm,PolybenchC,trmm,0.04256525732928272
2022-02-18,wasm,PolybenchC,trmm,0.04259991892973373
2022-02-19,wasm,PolybenchC,trmm,0.042599009527523775
2022-02-20,wasm,PolybenchC,trmm,0.042614384748781785
2022-02-21,wasm,PolybenchC,trmm,0.042653977199285605
2022-02-22,wasm,PolybenchC,trmm,0.04265620552305208
2022-02-23,wasm,PolybenchC,trmm,0.04267971457227843
2022-02-24,wasm,PolybenchC,trmm,0.042672578502962945
2022-02-25,wasm,PolybenchC,trmm,0.04268534098778284
2022-02-26,wasm,PolybenchC,trmm,0.042680321287903236
2022-02-27,wasm,PolybenchC,trmm,0.04267713361051739
2022-02-28,wasm,PolybenchC,trmm,0.04267242872998605
2022-03-01,wasm,PolybenchC,trmm,0.042706924407590975
2022-03-02,wasm,PolybenchC,trmm,0.04272158758440882
2022-03-03,wasm,PolybenchC,trmm,0.042740116167539144
2022-03-04,wasm,PolybenchC,trmm,0.04273635555059122
2022-03-05,wasm,PolybenchC,trmm,0.04276414645857642
2022-03-06,wasm,PolybenchC,trmm,0.04277452182129567
2022-03-07,wasm,PolybenchC,trmm,0.04276473048227552
2022-03-08,wasm,PolybenchC,trmm,0.042773282861675546
2022-03-09,wasm,PolybenchC,trmm,0.04277637632670794
2022-03-10,wasm,PolybenchC,trmm,0.042769256728888504
2022-03-11,wasm,PolybenchC,trmm,0.04280160105653758
2022-03-12,wasm,PolybenchC,trmm,0.042811355141103666
2022-03-13,wasm,PolybenchC,trmm,0.04282741281854953
2022-03-14,wasm,PolybenchC,trmm,0.042849836101073076
2022-03-15,wasm,PolybenchC,trmm,0.04287463404792144
2022-03-16,wasm,PolybenchC,trmm,0.04291110005172311
2022-03-17,wasm,PolybenchC,trmm,0.042911971637139425
2022-03-18,wasm,PolybenchC,trmm,0.042920372678821025
2022-03-19,wasm,PolybenchC,trmm,0.04295166011472013
2022-03-20,wasm,PolybenchC,trmm,0.04295414026386895
2022-03-21,wasm,PolybenchC,trmm,0.04297053454881019
2022-03-22,wasm,PolybenchC,trmm,0.04300488754275036
2022-03-23,wasm,PolybenchC,trmm,0.043034511546765034
2022-03-24,wasm,PolybenchC,trmm,0.04303998099980234
2022-03-25,wasm,PolybenchC,trmm,0.04304582957218233
2022-03-26,wasm,PolybenchC,trmm,0.043064949127799144
2022-03-27,wasm,PolybenchC,trmm,0.04307069012490443
2022-03-28,wasm,PolybenchC,trmm,0.043061706145191454
2022-03-29,wasm,PolybenchC,trmm,0.0430745519592762
2022-03-30,wasm,PolybenchC,trmm,0.043082536974795554
2022-03-31,wasm,PolybenchC,trmm,0.04309159623508355
2022-04-01,wasm,PolybenchC,trmm,0.04309405856508573
2022-04-02,wasm,PolybenchC,trmm,0.043097056786844355
2022-04-03,wasm,PolybenchC,trmm,0.04310022057592456
2022-04-04,wasm,PolybenchC,trmm,0.043129585768194194
2022-04-05,wasm,PolybenchC,trmm,0.043153005069512904
2022-04-06,wasm,PolybenchC,trmm,0.04316186729463002
2022-04-07,wasm,PolybenchC,trmm,0.04319622107922648
2022-04-08,wasm,PolybenchC,trmm,0.04318686921014365
2022-04-09,wasm,PolybenchC,trmm,0.04322122412172536
2022-04-10,wasm,PolybenchC,trmm,0.04322515486393222
2022-04-11,wasm,PolybenchC,trmm,0.04324020545792045
2022-04-12,wasm,PolybenchC,trmm,0.04326296555554565
2022-04-13,wasm,PolybenchC,trmm,0.043262018203303186
2022-04-14,wasm,PolybenchC,trmm,0.04327133539088592
2022-04-15,wasm,PolybenchC,trmm,0.04327365321216426
2022-04-16,wasm,PolybenchC,trmm,0.04328134634009669
2022-04-17,wasm,PolybenchC,trmm,0.04327815275002084
2022-04-18,wasm,PolybenchC,trmm,0.04329962130886201
2022-04-19,wasm,PolybenchC,trmm,0.04333348372532373
2022-04-20,wasm,PolybenchC,trmm,0.04334337684885628
2022-04-21,wasm,PolybenchC,trmm,0.043355628441095494
2022-04-22,wasm,PolybenchC,trmm,0.04335489467317879
2022-04-23,wasm,PolybenchC,trmm,0.04336563182820046
2022-04-24,wasm,PolybenchC,trmm,0.04337623779578198
2022-04-25,wasm,PolybenchC,trmm,0.04337819106661745
2022-04-26,wasm,PolybenchC,trmm,0.0433959573605202
2022-04-27,wasm,PolybenchC,trmm,0.04340719289137509
2022-04-28,wasm,PolybenchC,trmm,0.043412190803239124
2022-04-29,wasm,PolybenchC,trmm,0.04342740084159654
2022-04-30,wasm,PolybenchC,trmm,0.04346682892011159
2022-05-01,wasm,PolybenchC,trmm,0.043488592876727315
2022-05-02,wasm,PolybenchC,trmm,0.043522596891883376
2022-05-03,wasm,PolybenchC,trmm,0.043521577955573
2022-05-04,wasm,PolybenchC,trmm,0.0435266905043954
2022-05-05,wasm,PolybenchC,trmm,0.04351670878093414
2022-05-06,wasm,PolybenchC,trmm,0.04351251566424793
2022-05-07,wasm,PolybenchC,trmm,0.04353548551877958
2022-05-08,wasm,PolybenchC,trmm,0.04353004589651095
2022-05-09,wasm,PolybenchC,trmm,0.043557435487084774
2022-05-10,wasm,PolybenchC,trmm,0.04359462888568069
2022-05-11,wasm,PolybenchC,trmm,0.04358599245042327
2022-05-12,wasm,PolybenchC,trmm,0.043621557494587536
2022-05-13,wasm,PolybenchC,trmm,0.04363060312575135
2022-05-14,wasm,PolybenchC,trmm,0.043659302082259245
2022-05-15,wasm,PolybenchC,trmm,0.04367404013475827
2022-05-16,wasm,PolybenchC,trmm,0.043685864084852685
2022-05-17,wasm,PolybenchC,trmm,0.04370359496011426
2022-05-18,wasm,PolybenchC,trmm,0.043727655641704465
2022-05-19,wasm,PolybenchC,trmm,0.04375095060912073
2022-05-20,wasm,PolybenchC,trmm,0.04375906724229508
2022-05-21,wasm,PolybenchC,trmm,0.04379502071759911
2022-05-22,wasm,PolybenchC,trmm,0.04379260919090661
2022-05-23,wasm,PolybenchC,trmm,0.0438166226238388
2022-05-24,wasm,PolybenchC,trmm,0.043820915150048496
2022-05-25,wasm,PolybenchC,trmm,0.04385124348926531
2022-05-26,wasm,PolybenchC,trmm,0.043874806088410934
2022-05-27,wasm,PolybenchC,trmm,0.04389422255579212
2022-05-28,wasm,PolybenchC,trmm,0.04390142828086011
2022-05-29,wasm,PolybenchC,trmm,0.04390983173987264
2022-05-30,wasm,PolybenchC,trmm,0.043923325845394406
2022-05-31,wasm,PolybenchC,trmm,0.04392918458384771
2022-06-01,wasm,PolybenchC,trmm,0.043956634663540786
2022-06-02,wasm,PolybenchC,trmm,0.04399381281867052
2022-06-03,wasm,PolybenchC,trmm,0.044028270564373716
2022-06-04,wasm,PolybenchC,trmm,0.04403001226935502
2022-06-05,wasm,PolybenchC,trmm,0.04402440815096907
2022-06-06,wasm,PolybenchC,trmm,0.04401746178697426
2022-06-07,wasm,PolybenchC,trmm,0.04405688450352817
2022-06-08,wasm,PolybenchC,trmm,0.04405776261857394
2022-06-09,wasm,PolybenchC,trmm,0.0440677036938011
2022-06-10,wasm,PolybenchC,trmm,0.044102509824330054
2022-06-11,wasm,PolybenchC,trmm,0.044124415538948095
2022-06-12,wasm,PolybenchC,trmm,0.04415210733239705
2022-06-13,wasm,PolybenchC,trmm,0.04418372426583399
2022-06-14,wasm,PolybenchC,trmm,0.0442181795479977
2022-06-15,wasm,PolybenchC,trmm,0.04421697242904267
2022-06-16,wasm,PolybenchC,trmm,0.04422853096850433
2022-06-17,wasm,PolybenchC,trmm,0.0442430331967709
2022-06-18,wasm,PolybenchC,trmm,0.04423678251904343
2022-06-19,wasm,PolybenchC,trmm,0.044257451625839356
2022-06-20,wasm,PolybenchC,trmm,0.04427974612402422
2022-06-21,wasm,PolybenchC,trmm,0.04427725244770207
2022-06-22,wasm,PolybenchC,trmm,0.044301877468979844
2022-06-23,wasm,PolybenchC,trmm,0.04430351915951169
2022-06-24,wasm,PolybenchC,trmm,0.04430062113787524
2022-06-25,wasm,PolybenchC,trmm,0.04430000117041998
2022-06-26,wasm,PolybenchC,trmm,0.0442931529903679
2022-06-27,wasm,PolybenchC,trmm,0.0443203575860595
2022-06-28,wasm,PolybenchC,trmm,0.0443484112645534
2022-06-29,wasm,PolybenchC,trmm,0.04435605857380645
2022-06-30,wasm,PolybenchC,trmm,0.04439087206276165
2022-07-01,wasm,PolybenchC,trmm,0.04439078886640889
2022-07-02,wasm,PolybenchC,trmm,0.04439492498915704
2022-07-03,wasm,PolybenchC,trmm,0.04443015579298814
2022-07-04,wasm,PolybenchC,trmm,0.044462463075738014
2022-07-05,wasm,PolybenchC,trmm,0.044481236862779376
2022-07-06,wasm,PolybenchC,trmm,0.044480954308421604
2022-07-07,wasm,PolybenchC,trmm,0.04448072109685231
2022-07-08,wasm,PolybenchC,trmm,0.04448054222618468
2022-07-09,wasm,PolybenchC,trmm,0.044479600674390975
2022-07-10,wasm,PolybenchC,trmm,0.04447864684510005
2022-07-11,wasm,PolybenchC,trmm,0.044478589588472964
2022-07-12,wasm,PolybenchC,trmm,0.0444778609854676
2022-07-13,wasm,PolybenchC,trmm,0.04447745843608991
2022-07-14,wasm,PolybenchC,trmm,0.04447686684160635
2022-07-15,wasm,PolybenchC,trmm,0.044476170500753656
2022-07-16,wasm,PolybenchC,trmm,0.04447533574762894
2022-07-17,wasm,PolybenchC,trmm,0.04447459196654024
2022-07-18,wasm,PolybenchC,trmm,0.04447423815555729
2022-07-19,wasm,PolybenchC,trmm,0.044474104264992306
2022-07-20,wasm,PolybenchC,trmm,0.04447346943099096
2022-07-21,wasm,PolybenchC,trmm,0.04447283261174515
2022-07-22,wasm,PolybenchC,trmm,0.04447216669549359
2022-07-23,wasm,PolybenchC,trmm,0.04447165557669882
2022-07-24,wasm,PolybenchC,trmm,0.04447133757033904
2022-07-25,wasm,PolybenchC,trmm,0.04447110172543008
2022-07-26,wasm,PolybenchC,trmm,0.044470695149863744
2022-07-27,wasm,PolybenchC,trmm,0.04446969962915226
2022-07-28,wasm,PolybenchC,trmm,0.04446892633042617
2022-07-29,wasm,PolybenchC,trmm,0.04446885118639907
2022-07-30,wasm,PolybenchC,trmm,0.04446808552429925
2022-07-31,wasm,PolybenchC,trmm,0.04446766624857801
2022-08-01,wasm,PolybenchC,trmm,0.04446743705943671
2022-08-02,wasm,PolybenchC,trmm,0.04446682005915774
2022-08-03,wasm,PolybenchC,trmm,0.0444659683519484
2022-08-04,wasm,PolybenchC,trmm,0.04446571803775313
2022-08-05,wasm,PolybenchC,trmm,0.04446526498008863
2022-08-06,wasm,PolybenchC,trmm,0.044465150085430075
2022-08-07,wasm,PolybenchC,trmm,0.04446468159258765
2022-08-08,wasm,PolybenchC,trmm,0.04446440067880877
2022-08-09,wasm,PolybenchC,trmm,0.04446428423621522
2022-08-10,wasm,PolybenchC,trmm,0.04446386597694757
2022-08-11,wasm,PolybenchC,trmm,0.04446301094360236
2022-08-12,wasm,PolybenchC,trmm,0.04446229735126174
2022-08-13,wasm,PolybenchC,trmm,0.044461614290021816
2022-08-14,wasm,PolybenchC,trmm,0.044460821288038466
2022-08-15,wasm,PolybenchC,trmm,0.04446025282641125
2022-08-16,wasm,PolybenchC,trmm,0.044459465531023215
2022-08-17,wasm,PolybenchC,trmm,0.0444584950197237
2022-08-18,wasm,PolybenchC,trmm,0.04445766439898887
2022-08-19,wasm,PolybenchC,trmm,0.04445675005141533
2022-08-20,wasm,PolybenchC,trmm,0.0444566000293157
2022-08-21,wasm,PolybenchC,trmm,0.04445586670350836
2022-08-22,wasm,PolybenchC,trmm,0.04445580745026948
2022-08-23,wasm,PolybenchC,trmm,0.04445510725412679
2022-08-24,wasm,PolybenchC,trmm,0.04445458565205554
2022-08-25,wasm,PolybenchC,trmm,0.044454121988747576
2022-08-26,wasm,PolybenchC,trmm,0.04445332321085372
2022-08-27,wasm,PolybenchC,trmm,0.04445330422171268
2022-08-28,wasm,PolybenchC,trmm,0.04445313370283732
2022-08-29,wasm,PolybenchC,trmm,0.044453124044188545
2022-08-30,wasm,PolybenchC,trmm,0.04445269991449245
2022-08-31,wasm,PolybenchC,trmm,0.04445215183942075
2022-09-01,wasm,PolybenchC,trmm,0.04445204336610677
2022-09-02,wasm,PolybenchC,trmm,0.044451908624769235
2022-09-03,wasm,PolybenchC,trmm,0.04445115617564043
2022-09-04,wasm,PolybenchC,trmm,0.04445031191191079
2022-09-05,wasm,PolybenchC,trmm,0.04444963282449677
2022-09-06,wasm,PolybenchC,trmm,0.044449410507212433
2022-09-07,wasm,PolybenchC,trmm,0.0444486741834789
2022-09-08,wasm,PolybenchC,trmm,0.04444774491430864
2022-09-09,wasm,PolybenchC,trmm,0.04444697447402383
2022-09-10,wasm,PolybenchC,trmm,0.04444605850146463
2022-09-11,wasm,PolybenchC,trmm,0.04444525529753401
2022-09-12,wasm,PolybenchC,trmm,0.04444465615025428
2022-09-13,wasm,PolybenchC,trmm,0.04444416113111259
2022-09-14,wasm,PolybenchC,trmm,0.04444384337021142
2022-09-15,wasm,PolybenchC,trmm,0.04444312114811514
2022-09-16,wasm,PolybenchC,trmm,0.04444293195092481
2022-09-17,wasm,PolybenchC,trmm,0.044442344621797775
2022-09-18,wasm,PolybenchC,trmm,0.04444199205675717
2022-09-19,wasm,PolybenchC,trmm,0.044441967421471544
2022-09-20,wasm,PolybenchC,trmm,0.04444135993213955
2022-09-21,wasm,PolybenchC,trmm,0.044440372882943696
2022-09-22,wasm,PolybenchC,trmm,0.04444014919181499
2022-09-23,wasm,PolybenchC,trmm,0.0444400094777658
2022-09-24,wasm,PolybenchC,trmm,0.04443947003499191
2022-09-25,wasm,PolybenchC,trmm,0.04443876057972302
2022-09-26,wasm,PolybenchC,trmm,0.044438034883522555
2022-09-27,wasm,PolybenchC,trmm,0.04443794219324846
2022-09-28,wasm,PolybenchC,trmm,0.04443747922590226
2022-09-29,wasm,PolybenchC,trmm,0.04443712826380058
2022-09-30,wasm,PolybenchC,trmm,0.04443649712863375
2022-10-01,wasm,PolybenchC,trmm,0.0444361883063784
2022-10-02,wasm,PolybenchC,trmm,0.04443526796431289
2022-10-03,wasm,PolybenchC,trmm,0.04443452640629568
2022-10-04,wasm,PolybenchC,trmm,0.044433715663629914
2022-10-05,wasm,PolybenchC,trmm,0.04443343952005436
2022-10-06,wasm,PolybenchC,trmm,0.044432983477524945
2022-10-07,wasm,PolybenchC,trmm,0.044432273258843205
2022-10-08,wasm,PolybenchC,trmm,0.0444319618829176
2022-10-09,wasm,PolybenchC,trmm,0.044431155306789406
2022-10-10,wasm,PolybenchC,trmm,0.04443072925140042
2022-10-11,wasm,PolybenchC,trmm,0.044430121337749665
2022-10-12,wasm,PolybenchC,trmm,0.0444297256310618
2022-10-13,wasm,PolybenchC,trmm,0.04442952304384158
2022-10-14,wasm,PolybenchC,trmm,0.044428740334061065
2022-10-15,wasm,PolybenchC,trmm,0.044428495430484556
2022-10-16,wasm,PolybenchC,trmm,0.04442760532172624
2022-10-17,wasm,PolybenchC,trmm,0.044426722060117003
2022-10-18,wasm,PolybenchC,trmm,0.04442671455104217
2022-10-19,wasm,PolybenchC,trmm,0.04442628606718484
2022-10-20,wasm,PolybenchC,trmm,0.04442624471174847
2022-10-21,wasm,PolybenchC,trmm,0.04442562542781997
2022-10-22,wasm,PolybenchC,trmm,0.044425502443110755
2022-10-23,wasm,PolybenchC,trmm,0.04442545912950734
2022-10-24,wasm,PolybenchC,trmm,0.04442522530963482
2022-10-25,wasm,PolybenchC,trmm,0.04442459527285223
2022-10-26,wasm,PolybenchC,trmm,0.044424191727779554
2022-10-27,wasm,PolybenchC,trmm,0.04442414946415094
2022-10-28,wasm,PolybenchC,trmm,0.04442365799023689
2022-10-29,wasm,PolybenchC,trmm,0.04442355776219199
2022-10-30,wasm,PolybenchC,trmm,0.044423057745528766
2022-10-31,wasm,PolybenchC,trmm,0.04442255810703932
2022-11-01,wasm,PolybenchC,trmm,0.04442224327274296
2022-11-02,wasm,PolybenchC,trmm,0.044421600929370045
2022-11-03,wasm,PolybenchC,trmm,0.04442088795446747
2022-11-04,wasm,PolybenchC,trmm,0.04442067607239079
2022-11-05,wasm,PolybenchC,trmm,0.044419686286439386
2022-11-06,wasm,PolybenchC,trmm,0.044419465745311075
2022-11-07,wasm,PolybenchC,trmm,0.04441924464399055
2022-11-08,wasm,PolybenchC,trmm,0.044418723965566356
2022-11-09,wasm,PolybenchC,trmm,0.04441845262929083
2022-11-10,wasm,PolybenchC,trmm,0.04441840676586304
2022-11-11,wasm,PolybenchC,trmm,0.04441797277368831
2022-11-12,wasm,PolybenchC,trmm,0.044417204415464054
2022-11-13,wasm,PolybenchC,trmm,0.04441678194017424
2022-11-14,wasm,PolybenchC,trmm,0.04441616757616505
2022-11-15,wasm,PolybenchC,trmm,0.044415433951446676
2022-11-16,wasm,PolybenchC,trmm,0.04441473281357593
2022-11-17,wasm,PolybenchC,trmm,0.04441394787491413
2022-11-18,wasm,PolybenchC,trmm,0.04441387083169948
2022-11-19,wasm,PolybenchC,trmm,0.04441370769072176
2022-11-20,wasm,PolybenchC,trmm,0.04441304561258856
2022-11-21,wasm,PolybenchC,trmm,0.04441240106592497
2022-11-22,wasm,PolybenchC,trmm,0.04441187642018497
2022-11-23,wasm,PolybenchC,trmm,0.044411661278161006
2022-11-24,wasm,PolybenchC,trmm,0.04441069231480664
2022-11-25,wasm,PolybenchC,trmm,0.04441005156393721
2022-11-26,wasm,PolybenchC,trmm,0.04440965500010554
2022-11-27,wasm,PolybenchC,trmm,0.04440909193393439
2022-11-28,wasm,PolybenchC,trmm,0.04440848826573261
2022-11-29,wasm,PolybenchC,trmm,0.04440778813817931
2022-11-30,wasm,PolybenchC,trmm,0.0444069224698072
2022-12-01,wasm,PolybenchC,trmm,0.04440629363213386
2022-12-02,wasm,PolybenchC,trmm,0.044405651564972476
2022-12-03,wasm,PolybenchC,trmm,0.044405025228499456
2022-12-04,wasm,PolybenchC,trmm,0.04440421452199344
2022-12-05,wasm,PolybenchC,trmm,0.044403660279937765
2022-12-06,wasm,PolybenchC,trmm,0.04440268342207393
2022-12-07,wasm,PolybenchC,trmm,0.044402180646290534
2022-12-08,wasm,PolybenchC,trmm,0.04440162103542907
2022-12-09,wasm,PolybenchC,trmm,0.04440090372825904
2022-12-10,wasm,PolybenchC,trmm,0.044400228259808217
2022-12-11,wasm,PolybenchC,trmm,0.0443999068471326
2022-12-12,wasm,PolybenchC,trmm,0.044399212379055315
2022-12-13,wasm,PolybenchC,trmm,0.044399000822765974
2022-12-14,wasm,PolybenchC,trmm,0.04439810365488537
2022-12-15,wasm,PolybenchC,trmm,0.0443973512648207
